year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate
2014,11,11,,183.394,citations=202; influential=13; recognized venue; invasive/high-bandwidth BCI; BCI term matches=2; open PDF metadata,49f6563f0359344a96ee5117d08bca5f31d8be0a,Direct classification of all American English phonemes using signals from functional speech motor cortex,"Emily M. Mugler, J. Patton, R. D. Flint, Zachary A. Wright, S. Schuele, J. Rosenow, et al.",Journal of Neural Engineering,2014-05-19,202,13,Motor Imagery and Movement Decoding,"Objective. Although brain–computer interfaces (BCIs) can be used in several different ways to restore communication, communicative BCI has not approached the rate or efficiency of natural human speech. Electrocorticography (ECoG) has precise spatiotemporal resolution that enables recording of brain activity distributed over a wide area of cortex, such as during speech production. In this study, we sought to decode elements of speech production using ECoG. Approach. We investigated words that contain the entire set of phonemes in the general American accent using ECoG with four subjects. Using a linear classifier, we evaluated the degree to which individual phonemes within each word could be correctly identified from cortical signal. Main results. We classified phonemes with up to 36% accuracy when classifying all phonemes and up to 63% accuracy for a single phoneme. Further, misclassified phonemes follow articulation organization described in phonology literature, aiding classification of whole words. Precise temporal alignment to phoneme onset was crucial for classification success. Significance. We identified specific spatiotemporal features that aid classification, which could guide future applications. Word identification was equivalent to information transfer rates as high as 3.0 bits s−1 (33.6 words min−1), supporting pursuit of speech articulation for BCI control.",10.1088/1741-2560/11/3/035015,,24836588,https://doi.org/10.1088/1741-2560/11/3/035015,https://www.semanticscholar.org/paper/49f6563f0359344a96ee5117d08bca5f31d8be0a,https://europepmc.org/articles/pmc4097188?pdf=render,Computer Science; Medicine; Physics,True
2014,12,12,,182.996,citations=175; influential=14; recognized venue; invasive/high-bandwidth BCI; BCI term matches=3; open PDF metadata,a834d9c93043a16f9b6176b01900d10b752e342b,Decoding Individual Finger Movements from One Hand Using Human EEG Signals,"Ke Liao, Ran Xiao, Jania Gonzalez, L. Ding",PLoS ONE,2014-01-08,175,14,Motor Imagery and Movement Decoding,"Brain computer interface (BCI) is an assistive technology, which decodes neurophysiological signals generated by the human brain and translates them into control signals to control external devices, e.g., wheelchairs. One problem challenging noninvasive BCI technologies is the limited control dimensions from decoding movements of, mainly, large body parts, e.g., upper and lower limbs. It has been reported that complicated dexterous functions, i.e., finger movements, can be decoded in electrocorticography (ECoG) signals, while it remains unclear whether noninvasive electroencephalography (EEG) signals also have sufficient information to decode the same type of movements. Phenomena of broadband power increase and low-frequency-band power decrease were observed in EEG in the present study, when EEG power spectra were decomposed by a principal component analysis (PCA). These movement-related spectral structures and their changes caused by finger movements in EEG are consistent with observations in previous ECoG study, as well as the results from ECoG data in the present study. The average decoding accuracy of 77.11% over all subjects was obtained in classifying each pair of fingers from one hand using movement-related spectral changes as features to be decoded using a support vector machine (SVM) classifier. The average decoding accuracy in three epilepsy patients using ECoG data was 91.28% with the similarly obtained features and same classifier. Both decoding accuracies of EEG and ECoG are significantly higher than the empirical guessing level (51.26%) in all subjects (p<0.05). The present study suggests the similar movement-related spectral changes in EEG as in ECoG, and demonstrates the feasibility of discriminating finger movements from one hand using EEG. These findings are promising to facilitate the development of BCIs with rich control signals using noninvasive technologies.",10.1371/journal.pone.0085192,,24416360,https://doi.org/10.1371/journal.pone.0085192,https://www.semanticscholar.org/paper/a834d9c93043a16f9b6176b01900d10b752e342b,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0085192&type=printable,Computer Science; Engineering; Medicine; Physics,True
2014,13,13,,182.155,citations=298; influential=14; BCI term matches=2; title BCI matches=2; open PDF metadata,a0bbf1efff1ce47825bd3b6418a39ac5ef93b3bd,"Effects of mental workload and fatigue on the P300, alpha and theta band power during operation of an ERP (P300) brain-computer interface.","I. Käthner, S. Wriessnegger, G. Müller-Putz, A. Kübler, Sebastian Halder",Biological Psychology,2014-10-01,298,14,"SSVEP, P300, and ERP Spellers",,10.1016/j.biopsycho.2014.07.014,,25088378,https://doi.org/10.1016/j.biopsycho.2014.07.014,https://www.semanticscholar.org/paper/a0bbf1efff1ce47825bd3b6418a39ac5ef93b3bd,,Medicine; Psychology,True
2014,14,14,,180.693,citations=270; influential=9; recognized venue; BCI term matches=2; title BCI matches=1; open PDF metadata,2d403a65641d070b70e28382665148798f7d03ae,Decoding of four movement directions using hybrid NIRS-EEG brain-computer interface,"M. J. Khan, M. J. Hong, K. Hong",Frontiers in Human Neuroscience,2014-04-28,270,9,Motor Imagery and Movement Decoding,"The hybrid brain-computer interface (BCI)'s multimodal technology enables precision brain-signal classification that can be used in the formulation of control commands. In the present study, an experimental hybrid near-infrared spectroscopy-electroencephalography (NIRS-EEG) technique was used to extract and decode four different types of brain signals. The NIRS setup was positioned over the prefrontal brain region, and the EEG over the left and right motor cortex regions. Twelve subjects participating in the experiment were shown four direction symbols, namely, “forward,” “backward,” “left,” and “right.” The control commands for forward and backward movement were estimated by performing arithmetic mental tasks related to oxy-hemoglobin (HbO) changes. The left and right directions commands were associated with right and left hand tapping, respectively. The high classification accuracies achieved showed that the four different control signals can be accurately estimated using the hybrid NIRS-EEG technology.",10.3389/fnhum.2014.00244,,24808844,https://doi.org/10.3389/fnhum.2014.00244,https://www.semanticscholar.org/paper/2d403a65641d070b70e28382665148798f7d03ae,https://www.frontiersin.org/articles/10.3389/fnhum.2014.00244/pdf,Computer Science; Engineering; Medicine,True
2014,15,15,,177.295,citations=114; influential=15; recognized venue; clinical/rehab relevance; BCI term matches=2; title BCI matches=2; open PDF metadata,ffde7d1597a38be329bdb3d895e5efd133e7cf1f,Neurophysiological substrates of stroke patients with motor imagery-based brain-computer interface training,"Mingfen Li, Ye Liu, Yi Wu, Sirao Liu, Jie Jia, Liqing Zhang",International Journal of Neuroscience,2014-06-01,114,15,Motor Imagery and Movement Decoding,,10.3109/00207454.2013.850082,,24079396,https://doi.org/10.3109/00207454.2013.850082,https://www.semanticscholar.org/paper/ffde7d1597a38be329bdb3d895e5efd133e7cf1f,,Engineering; Medicine; Psychology,True
2014,16,16,,174.704,citations=224; influential=8; recognized venue; BCI term matches=2; title BCI matches=1; open PDF metadata,60687b3fd42a14dae1a7b2e3cf3d1920a60c0bac,The User-Centered Design as Novel Perspective for Evaluating the Usability of BCI-Controlled Applications,"A. Kübler, E. Holz, A. Riccio, C. Zickler, T. Kaufmann, S. Kleih, et al.",PLoS ONE,2014-12-03,224,8,Motor Imagery and Movement Decoding,"Albeit research on brain-computer interfaces (BCI) for controlling applications has expanded tremendously, we still face a translational gap when bringing BCI to end-users. To bridge this gap, we adapted the user-centered design (UCD) to BCI research and development which implies a shift from focusing on single aspects, such as accuracy and information transfer rate (ITR), to a more holistic user experience. The UCD implements an iterative process between end-users and developers based on a valid evaluation procedure. Within the UCD framework usability of a device can be defined with regard to its effectiveness, efficiency, and satisfaction. We operationalized these aspects to evaluate BCI-controlled applications. Effectiveness was regarded equivalent to accuracy of selections and efficiency to the amount of information transferred per time unit and the effort invested (workload). Satisfaction was assessed with questionnaires and visual-analogue scales. These metrics have been successfully applied to several BCI-controlled applications for communication and entertainment, which were evaluated by end-users with severe motor impairment. Results of four studies, involving a total of N = 19 end-users revealed: effectiveness was moderate to high; efficiency in terms of ITR was low to high and workload low to medium; depending on the match between user and technology, and type of application satisfaction was moderate to high. The here suggested evaluation metrics within the framework of the UCD proved to be an applicable and informative approach to evaluate BCI controlled applications, and end-users with severe impairment and in the locked-in state were able to participate in this process.",10.1371/journal.pone.0112392,,25469774,https://doi.org/10.1371/journal.pone.0112392,https://www.semanticscholar.org/paper/60687b3fd42a14dae1a7b2e3cf3d1920a60c0bac,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0112392&type=printable,Computer Science; Engineering; Medicine,True
2014,17,17,,174.209,citations=192; influential=7; review/survey; clinical/rehab relevance; BCI term matches=4; title BCI matches=1; open PDF metadata,7db2517157b5e0ae44c0f5269fb05d177bd2df69,"A Review of Brain-Computer Interface Games and an Opinion Survey from Researchers, Developers and Users","M. Ahn, Mi-Jin Lee, Jinyoung Choi, S. Jun",Italian National Conference on Sensors,2014-08-01,192,7,Motor Imagery and Movement Decoding,"In recent years, research on Brain-Computer Interface (BCI) technology for healthy users has attracted considerable interest, and BCI games are especially popular. This study reviews the current status of, and describes future directions, in the field of BCI games. To this end, we conducted a literature search and found that BCI control paradigms using electroencephalographic signals (motor imagery, P300, steady state visual evoked potential and passive approach reading mental state) have been the primary focus of research. We also conducted a survey of nearly three hundred participants that included researchers, game developers and users around the world. From this survey, we found that all three groups (researchers, developers and users) agreed on the significant influence and applicability of BCI and BCI games, and they all selected prostheses, rehabilitation and games as the most promising BCI applications. User and developer groups tended to give low priority to passive BCI and the whole head sensor array. Developers gave higher priorities to “the easiness of playing” and the “development platform” as important elements for BCI games and the market. Based on our assessment, we discuss the critical point at which BCI games will be able to progress from their current stage to widespread marketing to consumers. In conclusion, we propose three critical elements important for expansion of the BCI game market: standards, gameplay and appropriate integration.",10.3390/s140814601,,25116904,https://doi.org/10.3390/s140814601,https://www.semanticscholar.org/paper/7db2517157b5e0ae44c0f5269fb05d177bd2df69,https://www.mdpi.com/1424-8220/14/8/14601/pdf?version=1407844094,Computer Science; Medicine; Political Science,True
2014,18,18,,172.441,citations=145; influential=20; BCI term matches=2; title BCI matches=2; open PDF metadata,36f4ec0e5fe080c77d1f851490847833c89ed964,A Plug&Play P300 BCI Using Information Geometry,"A. Barachant, M. Congedo",arXiv.org,2014-08-30,145,20,"SSVEP, P300, and ERP Spellers","This paper presents a new classification methods for Event Related Potentials (ERP) based on an Information geometry framework. Through a new estimation of covariance matrices, this work extend the use of Riemannian geometry, which was previously limited to SMR-based BCI, to the problem of classification of ERPs. As compared to the state-of-the-art, this new method increases performance, reduces the number of data needed for the calibration and features good generalisation across sessions and subjects. This method is illustrated on data recorded with the P300-based game brain invaders. Finally, an online and adaptive implementation is described, where the BCI is initialized with generic parameters derived from a database and continuously adapt to the individual, allowing the user to play the game without any calibration while keeping a high accuracy.",,1409.0107,,https://arxiv.org/abs/1409.0107,https://www.semanticscholar.org/paper/36f4ec0e5fe080c77d1f851490847833c89ed964,,Computer Science; Mathematics,True
2014,19,19,,170.859,citations=198; influential=15; BCI term matches=1; title BCI matches=1; open PDF metadata,a1214b2f192267e0fefc8e1948f682420bc08810,A Tutorial on EEG Signal Processing Techniques for Mental State Recognition in Brain-Computer Interfaces,F. Lotte,,,198,15,Invasive and Implantable Interfaces,,10.1007/978-1-4471-6584-2_7,,,https://doi.org/10.1007/978-1-4471-6584-2_7,https://www.semanticscholar.org/paper/a1214b2f192267e0fefc8e1948f682420bc08810,,Computer Science,True
2014,20,20,,170.584,citations=159; influential=7; recognized venue; BCI term matches=3; title BCI matches=3; open PDF metadata,8bf948812585c3c5a41e47ed152715d7ca4c4b9b,A Speedy Hybrid BCI Spelling Approach Combining P300 and SSVEP,"E. Yin, Zongtan Zhou, Jun Jiang, Fanglin Chen, Yadong Liu, D. Hu",IEEE Transactions on Biomedical Engineering,2014-02-01,159,7,"SSVEP, P300, and ERP Spellers",,10.1109/TBME.2013.2281976,,24058009,https://doi.org/10.1109/TBME.2013.2281976,https://www.semanticscholar.org/paper/8bf948812585c3c5a41e47ed152715d7ca4c4b9b,,Computer Science; Medicine,True
2014,21,21,,168.482,citations=206; influential=10; BCI term matches=2; title BCI matches=2; open PDF metadata,4dfb425df1b7d4873b5a29c4cf7f7db9fa824133,Towards a truly mobile auditory brain-computer interface: exploring the P300 to take away.,"M. de Vos, Katharina Gandras, S. Debener",International Journal of Psychophysiology,,206,10,"SSVEP, P300, and ERP Spellers",,10.1016/j.ijpsycho.2013.08.010,,23994208,https://doi.org/10.1016/j.ijpsycho.2013.08.010,https://www.semanticscholar.org/paper/4dfb425df1b7d4873b5a29c4cf7f7db9fa824133,,Medicine; Psychology,True
2014,22,22,,168.339,citations=193; influential=9; clinical/rehab relevance; BCI term matches=2; title BCI matches=1; open PDF metadata,5f89ce35fc172a04c16c4dc14c48b53b63147a48,Brain-computer interface with somatosensory feedback improves functional recovery from severe hemiplegia due to chronic stroke,"T. Ono, K. Shindo, Kimiko Kawashima, N. Ota, Mari Ito, T. Ota, et al.",Frontiers in Neuroengineering,2014-07-07,193,9,Motor Imagery and Movement Decoding,"Recent studies have shown that scalp electroencephalogram (EEG) based brain-computer interface (BCI) has a great potential for motor rehabilitation in stroke patients with severe hemiplegia. However, key elements in BCI architecture for functional recovery has yet to be clear. We in this study focused on the type of feedback to the patients, which is given contingently to their motor-related EEG in a BCI context. The efficacy of visual and somatosensory feedbacks was compared by a two-group study with the chronic stroke patients who are suffering with severe motor hemiplegia. Twelve patients were asked an attempt of finger opening in the affected side repeatedly, and the event-related desynchronization (ERD) in EEG of alpha and beta rhythms was monitored over bilateral parietal regions. Six patients were received a simple visual feedback in which the hand open/grasp picture on screen was animated at eye level, following significant ERD. Six patients were received a somatosensory feedback in which the motor-driven orthosis was triggered to extend the paralyzed fingers from 90 to 50°. All the participants received 1-h BCI treatment with 12–20 training days. After the training period, while no changes in clinical scores and electromyographic (EMG) activity were observed in visual feedback group after training, voluntary EMG activity was newly observed in the affected finger extensors in four cases and the clinical score of upper limb function in the affected side was also improved in three participants in somatosensory feedback group. Although the present study was conducted with a limited number of patients, these results imply that BCI training with somatosensory feedback could be more effective for rehabilitation than with visual feedback. This pilot trial positively encouraged further clinical BCI research using a controlled design.",10.3389/fneng.2014.00019,,25071543,https://doi.org/10.3389/fneng.2014.00019,https://www.semanticscholar.org/paper/5f89ce35fc172a04c16c4dc14c48b53b63147a48,https://www.frontiersin.org/articles/10.3389/fneng.2014.00019/pdf,Engineering; Medicine; Psychology,True
2014,23,23,,164.915,citations=133; influential=10; recognized venue; BCI term matches=2; open PDF metadata,df7ab8bc52a7ec35419825f38faacdce1fc870a4,Hybrid fNIRS-EEG based classification of auditory and visual perception processes,"F. Putze, Sebastian Hesslinger, Chun-Yu Tse, Yunying Huang, Christian Herff, Cuntai Guan, et al.",Frontiers in Neuroscience,2014-11-18,133,10,EEG Signal Processing and Datasets,"For multimodal Human-Computer Interaction (HCI), it is very useful to identify the modalities on which the user is currently processing information. This would enable a system to select complementary output modalities to reduce the user's workload. In this paper, we develop a hybrid Brain-Computer Interface (BCI) which uses Electroencephalography (EEG) and functional Near Infrared Spectroscopy (fNIRS) to discriminate and detect visual and auditory stimulus processing. We describe the experimental setup we used for collection of our data corpus with 12 subjects. On this data, we performed cross-validation evaluation, of which we report accuracy for different classification conditions. The results show that the subject-dependent systems achieved a classification accuracy of 97.8% for discriminating visual and auditory perception processes from each other and a classification accuracy of up to 94.8% for detecting modality-specific processes independently of other cognitive activity. The same classification conditions could also be discriminated in a subject-independent fashion with accuracy of up to 94.6 and 86.7%, respectively. We also look at the contributions of the two signal types and show that the fusion of classifiers using different features significantly increases accuracy.",10.3389/fnins.2014.00373,,25477777,https://doi.org/10.3389/fnins.2014.00373,https://www.semanticscholar.org/paper/df7ab8bc52a7ec35419825f38faacdce1fc870a4,https://www.frontiersin.org/articles/10.3389/fnins.2014.00373/pdf,Computer Science; Engineering; Medicine,True
