year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate
2017,11,11,,194.681,citations=394; influential=25; BCI term matches=1; title BCI matches=1; open PDF metadata,9de4562b28d8dd2e96fd5fe73c7b5c3de970858e,Comparison of signal decomposition methods in classification of EEG signals for motor-imagery BCI system,"Jasmin Kevric, A. Subasi",Biomedical Signal Processing and Control,,394,25,Motor Imagery and Movement Decoding,,10.1016/j.bspc.2016.09.007,,,https://doi.org/10.1016/j.bspc.2016.09.007,https://www.semanticscholar.org/paper/9de4562b28d8dd2e96fd5fe73c7b5c3de970858e,,Computer Science; Engineering; Medicine,True
2017,12,12,,188.715,citations=310; influential=24; BCI term matches=1; title BCI matches=1; open PDF metadata,b1059d25d092e0e872a1d2db01b24c73eb869ad9,Machine Learning for Neural Decoding,"Joshua I. Glaser, Raeed H. Chowdhury, M. Perich, L. Miller, Konrad Paul Kording",eNeuro,2017-08-02,310,24,Motor Imagery and Movement Decoding,"Abstract Despite rapid advances in machine learning tools, the majority of neural decoding approaches still use traditional methods. Modern machine learning tools, which are versatile and easy to use, have the potential to significantly improve decoding performance. This tutorial describes how to effectively apply these algorithms for typical decoding problems. We provide descriptions, best practices, and code for applying common machine learning methods, including neural networks and gradient boosting. We also provide detailed comparisons of the performance of various methods at the task of decoding spiking activity in motor cortex, somatosensory cortex, and hippocampus. Modern methods, particularly neural networks and ensembles, significantly outperform traditional approaches, such as Wiener and Kalman filters. Improving the performance of neural decoding algorithms allows neuroscientists to better understand the information contained in a neural population and can help to advance engineering applications such as brain–machine interfaces. Our code package is available at github.com/kordinglab/neural_decoding.",10.1523/ENEURO.0506-19.2020,1708.00909,32737181,https://doi.org/10.1523/ENEURO.0506-19.2020,https://www.semanticscholar.org/paper/b1059d25d092e0e872a1d2db01b24c73eb869ad9,https://www.eneuro.org/content/eneuro/7/4/ENEURO.0506-19.2020.full.pdf,Biology; Computer Science; Mathematics; Medicine,True
2017,13,13,,187.015,citations=205; influential=20; dataset/benchmark; modern ML method; BCI term matches=2; title BCI matches=1; open PDF metadata,d8286a838080720cb3ad9e851483cf3ba749e506,Cascade and Parallel Convolutional Recurrent Neural Networks on EEG-based Intention Recognition for Brain Computer Interface,"Dalin Zhang, Lina Yao, Xiang Zhang, Sen Wang, Weitong Chen, R. Boots, et al.",AAAI Conference on Artificial Intelligence,2017-08-22,205,20,Motor Imagery and Movement Decoding,"Brain-Computer Interface (BCI) is a system empowering humans to communicate with or control the outside world with exclusively brain intentions. Electroencephalography (EEG) based BCIs are promising solutions due to their convenient and portable instruments. Despite the extensive research of EEG in recent years, it is still challenging to interpret EEG signals effectively due to the massive noises in EEG signals (e.g., low signal-noise ratio and incomplete EEG signals), and difficulties in capturing the inconspicuous relationships between EEG signals and certain brain activities. Most existing works either only consider EEG as chain-like sequences neglecting complex dependencies between adjacent signals or requiring pre-processing such as transforming EEG waves into images. In this paper, we introduce both cascade and parallel convolutional recurrent neural network models for precisely identifying human intended movements and instructions effectively learning the compositional spatio-temporal representations of raw EEG streams. Extensive experiments on a large scale movement intention EEG dataset (108 subjects,3,145,160 EEG records) have demonstrated that both models achieve high accuracy near 98.3% and outperform a set of baseline methods and most recent deep learning based EEG recognition models, yielding a significant accuracy increase of 18% in the cross-subject validation scenario. The developed models are further evaluated with a real-world BCI and achieve a recognition accuracy of 93% over five instruction intentions. This suggests the proposed models are able to generalize over different kinds of intentions and BCI systems.",10.1609/aaai.v32i1.11496,1708.06578,,https://doi.org/10.1609/aaai.v32i1.11496,https://www.semanticscholar.org/paper/d8286a838080720cb3ad9e851483cf3ba749e506,https://ojs.aaai.org/index.php/AAAI/article/download/11496/11355,Biology; Computer Science; Medicine,True
2017,14,14,,186.719,citations=555; influential=10; BCI term matches=1; title BCI matches=1; open PDF metadata,08d67e1be12b66281fb033410c5b0db88e3dc992,Brain-Machine Interfaces: From Basic Science to Neuroprostheses and Neurorehabilitation.,"M. Lebedev, M. Nicolelis",Physiological Reviews,2017-04-01,555,10,Rehabilitation and Neuroprosthetics,,10.1152/physrev.00027.2016,,28275048,https://doi.org/10.1152/physrev.00027.2016,https://www.semanticscholar.org/paper/08d67e1be12b66281fb033410c5b0db88e3dc992,,Computer Science; Engineering; Medicine; Psychology,True
2017,15,15,,185.326,citations=260; influential=15; review/survey; BCI term matches=2; title BCI matches=1; open PDF metadata,b067b33daddbd064592e12f2a4c1cfc300a2992e,Review and Classification of Emotion Recognition Based on EEG Brain-Computer Interface System Research: A Systematic Review,"Abeer Al-Nafjan, M. Hosny, Y. Al-Ohali, A. Al-Wabil",,2017-12-01,260,15,Invasive and Implantable Interfaces,"Recent developments and studies in brain-computer interface (BCI) technologies have facilitated emotion detection and classification. Many BCI studies have sought to investigate, detect, and recognize participants’ emotional affective states. The applied domains for these studies are varied, and include such fields as communication, education, entertainment, and medicine. To understand trends in electroencephalography (EEG)-based emotion recognition system research and to provide practitioners and researchers with insights into and future directions for emotion recognition systems, this study set out to review published articles on emotion detection, recognition, and classification. The study also reviews current and future trends and discusses how these trends may impact researchers and practitioners alike. We reviewed 285 articles, of which 160 were refereed journal articles that were published since the inception of affective computing research. The articles were classified based on a scheme consisting of two categories: research orientation and domains/applications. Our results show considerable growth of EEG-based emotion detection journal publications. This growth reflects an increased research interest in EEG-based emotion detection as a salient and legitimate research area. Such factors as the proliferation of wireless EEG devices, advances in computational intelligence techniques, and machine learning spurred this growth.",10.3390/APP7121239,,,https://doi.org/10.3390/APP7121239,https://www.semanticscholar.org/paper/b067b33daddbd064592e12f2a4c1cfc300a2992e,https://www.mdpi.com/2076-3417/7/12/1239/pdf?version=1512107704,Computer Science; Medicine; Psychology,True
2017,16,16,,184.483,citations=253; influential=10; recognized venue; clinical/rehab relevance; BCI term matches=1; title BCI matches=1; open PDF metadata,cbcd7ebff30c1abaa7e96807b6c237fc29302cbc,EEG-Based Strategies to Detect Motor Imagery for Control and Rehabilitation,"K. Ang, Cuntai Guan",IEEE transactions on neural systems and rehabilitation engineering,2017-04-01,253,10,Motor Imagery and Movement Decoding,,10.1109/TNSRE.2016.2646763,,28055887,https://doi.org/10.1109/TNSRE.2016.2646763,https://www.semanticscholar.org/paper/cbcd7ebff30c1abaa7e96807b6c237fc29302cbc,,Computer Science; Engineering; Medicine,True
2017,17,17,,181.144,citations=238; influential=10; review/survey; invasive/high-bandwidth BCI; BCI term matches=3; open PDF metadata,81607050729389fc6b2dec8a40d187815d0ecf73,Hybrid Brain–Computer Interface Techniques for Improved Classification Accuracy and Increased Number of Commands: A Review,"K. Hong, Muhammad Jawad Khan",Front. Neurorobot.,2017-07-24,238,10,Motor Imagery and Movement Decoding,"In this article, non-invasive hybrid brain–computer interface (hBCI) technologies for improving classification accuracy and increasing the number of commands are reviewed. Hybridization combining more than two modalities is a new trend in brain imaging and prosthesis control. Electroencephalography (EEG), due to its easy use and fast temporal resolution, is most widely utilized in combination with other brain/non-brain signal acquisition modalities, for instance, functional near infrared spectroscopy (fNIRS), electromyography (EMG), electrooculography (EOG), and eye tracker. Three main purposes of hybridization are to increase the number of control commands, improve classification accuracy and reduce the signal detection time. Currently, such combinations of EEG + fNIRS and EEG + EOG are most commonly employed. Four principal components (i.e., hardware, paradigm, classifiers, and features) relevant to accuracy improvement are discussed. In the case of brain signals, motor imagination/movement tasks are combined with cognitive tasks to increase active brain–computer interface (BCI) accuracy. Active and reactive tasks sometimes are combined: motor imagination with steady-state evoked visual potentials (SSVEP) and motor imagination with P300. In the case of reactive tasks, SSVEP is most widely combined with P300 to increase the number of commands. Passive BCIs, however, are rare. After discussing the hardware and strategies involved in the development of hBCI, the second part examines the approaches used to increase the number of control commands and to enhance classification accuracy. The future prospects and the extension of hBCI in real-time applications for daily life scenarios are provided.",10.3389/fnbot.2017.00035,,28790910,https://doi.org/10.3389/fnbot.2017.00035,https://www.semanticscholar.org/paper/81607050729389fc6b2dec8a40d187815d0ecf73,https://www.frontiersin.org/articles/10.3389/fnbot.2017.00035/pdf,Computer Science; Engineering; Medicine,True
2017,18,18,,179.18,citations=214; influential=6; recognized venue; review/survey; clinical/rehab relevance; BCI term matches=2; open PDF metadata,3a62d953c901d84dbeb1b54e6a16b2cf2b992369,Role of the Contralesional vs. Ipsilesional Hemisphere in Stroke Recovery,"Keith Dodd, Veena A. Nair, V. Prabhakaran",Frontiers in Human Neuroscience,2017-09-21,214,6,Motor Imagery and Movement Decoding,"Following a stroke, the resulting lesion creates contralateral motor impairment and an interhemispheric imbalance involving hyperexcitability of the contralesional hemisphere. Neuronal reorganization may occur on both the ipsilesional and contralesional hemispheres during recovery to regain motor functionality and therefore bilateral activation for the hemiparetic side is often observed. Although ipsilesional hemispheric reorganization is traditionally thought to be most important for successful recovery, definitive conclusions into the role and importance of the contralesional motor cortex remain under debate. Through examining recent research in functional neuroimaging investigating motor cortex changes post-stroke, as well as brain-computer interface (BCI) and transcranial magnetic stimulation (TMS) therapies, this review attempts to clarify the contributions of each hemisphere toward recovery. Several functional magnetic resonance imaging studies suggest that continuation of contralesional hemisphere hyperexcitability correlates with lesser recovery, however a subset of well-recovered patients demonstrate contralesional motor activity and show decreased functional capability when the contralesional hemisphere is inhibited. BCI therapy may beneficially activate either the contralesional or ipsilesional hemisphere, depending on the study design, for chronic stroke patients who are otherwise at a functional plateau. Repetitive TMS used to excite the ipsilesional motor cortex or inhibit the contralesional hemisphere has shown promise in enhancing stroke patients' recovery.",10.3389/fnhum.2017.00469,,28983244,https://doi.org/10.3389/fnhum.2017.00469,https://www.semanticscholar.org/paper/3a62d953c901d84dbeb1b54e6a16b2cf2b992369,https://www.frontiersin.org/articles/10.3389/fnhum.2017.00469/pdf,Medicine; Psychology,True
2017,19,19,,177.315,citations=317; influential=8; clinical/rehab relevance; BCI term matches=2; title BCI matches=1; open PDF metadata,739d7221876c77f1bbaae1b2cfaeb3cf1d5a49fe,EEG-Based Brain-Computer Interfaces,"D. McFarland, J. Wolpaw",Current Opinion in Biomedical Engineering,2017-11-28,317,8,Rehabilitation and Neuroprosthetics,"Brain-Computer Interfaces (BCIs) are real-time computer-based systems that translate brain signals into useful commands. To date most applications have been demonstrations of proof-of-principle; widespread use by people who could benefit from this technology requires further development. Improvements in current EEG recording technology are needed. Better sensors would be easier to apply, more confortable for the user, and produce higher quality and more stable signals. Although considerable effort has been devoted to evaluating classifiers using public datasets, more attention to real-time signal processing issues and to optimizing the mutually adaptive interaction between the brain and the BCI are essential for improving BCI performance. Further development of applications is also needed, particularly applications of BCI technology to rehabilitation. The design of rehabilitation applications hinges on the nature of BCI control and how it might be used to induce and guide beneficial plasticity in the brain.",10.1016/j.cobme.2017.11.004,,29527584,https://doi.org/10.1016/j.cobme.2017.11.004,https://www.semanticscholar.org/paper/739d7221876c77f1bbaae1b2cfaeb3cf1d5a49fe,https://europepmc.org/articles/pmc5839510?pdf=render,Computer Science; Engineering; Medicine,True
2017,20,20,,176.164,citations=210; influential=19; BCI term matches=1; title BCI matches=1; open PDF metadata,6d108c5b95ae17fa2377afc25eb4918eabc9db4c,Hybrid EEG–fNIRS-Based Eight-Command Decoding for BCI: Application to Quadcopter Control,"Muhammad Jawad Khan, K. Hong",Front. Neurorobot.,2017-02-17,210,19,Motor Imagery and Movement Decoding,"In this paper, a hybrid electroencephalography–functional near-infrared spectroscopy (EEG–fNIRS) scheme to decode eight active brain commands from the frontal brain region for brain–computer interface is presented. A total of eight commands are decoded by fNIRS, as positioned on the prefrontal cortex, and by EEG, around the frontal, parietal, and visual cortices. Mental arithmetic, mental counting, mental rotation, and word formation tasks are decoded with fNIRS, in which the selected features for classification and command generation are the peak, minimum, and mean ΔHbO values within a 2-s moving window. In the case of EEG, two eyeblinks, three eyeblinks, and eye movement in the up/down and left/right directions are used for four-command generation. The features in this case are the number of peaks and the mean of the EEG signal during 1 s window. We tested the generated commands on a quadcopter in an open space. An average accuracy of 75.6% was achieved with fNIRS for four-command decoding and 86% with EEG for another four-command decoding. The testing results show the possibility of controlling a quadcopter online and in real-time using eight commands from the prefrontal and frontal cortices via the proposed hybrid EEG–fNIRS interface.",10.3389/fnbot.2017.00006,,28261084,https://doi.org/10.3389/fnbot.2017.00006,https://www.semanticscholar.org/paper/6d108c5b95ae17fa2377afc25eb4918eabc9db4c,https://www.frontiersin.org/articles/10.3389/fnbot.2017.00006/pdf,Computer Science; Engineering; Medicine,True
2017,21,21,,175.082,citations=115; influential=13; recognized venue; BCI term matches=4; title BCI matches=3; open PDF metadata,aed22a9ad408d6e023b8791aacc566c61d89232b,Complete Locked-in and Locked-in Patients: Command Following Assessment and Communication with Vibro-Tactile P300 and Motor Imagery Brain-Computer Interface Tools,"C. Guger, R. Spataro, B. Allison, Alexander Heilinger, R. Ortner, W. Cho, et al.",Frontiers in Neuroscience,2017-05-05,115,13,Motor Imagery and Movement Decoding,"Many patients with locked-in syndrome (LIS) or complete locked-in syndrome (CLIS) also need brain-computer interface (BCI) platforms that do not rely on visual stimuli and are easy to use. We investigate command following and communication functions of mindBEAGLE with 9 LIS, 3 CLIS patients and three healthy controls. This tests were done with vibro-tactile stimulation with 2 or 3 stimulators (VT2 and VT3 mode) and with motor imagery (MI) paradigms. In VT2 the stimulators are fixed on the left and right wrist and the participant has the task to count the stimuli on the target hand in order to elicit a P300 response. In VT3 mode an additional stimulator is placed as a distractor on the shoulder and the participant is counting stimuli either on the right or left hand. In motor imagery mode the participant is instructed to imagine left or right hand movement. VT3 and MI also allow the participant to answer yes and no questions. Healthy controls achieved a mean assessment accuracy of 100% in VT2, 93% in VT3, and 73% in MI modes. They were able to communicate with VT3 (86.7%) and MI (83.3%) after 2 training runs. The patients achieved a mean accuracy of 76.6% in VT2, 63.1% in VT3, and 58.2% in MI modes after 1–2 training runs. 9 out of 12 LIS patients could communicate by using the vibro-tactile P300 paradigms (answered on average 8 out of 10 questions correctly) and 3 out of 12 could communicate with the motor imagery paradigm (answered correctly 4,7 out of 5 questions). 2 out of the 3 CLIS patients could use the system to communicate with VT3 (90 and 70% accuracy). The results show that paradigms based on non-visual evoked potentials and motor imagery can be effective for these users. It is also the first study that showed EEG-based BCI communication with CLIS patients and was able to bring 9 out of 12 patients to communicate with higher accuracies than reported before. More importantly this was achieved within less than 15–20 min.",10.3389/fnins.2017.00251,,28529473,https://doi.org/10.3389/fnins.2017.00251,https://www.semanticscholar.org/paper/aed22a9ad408d6e023b8791aacc566c61d89232b,https://www.frontiersin.org/articles/10.3389/fnins.2017.00251/pdf,Computer Science; Medicine,True
2017,22,22,,171.92,citations=193; influential=17; BCI term matches=2; open PDF metadata,a0fc328f58c2abe570c183e729dd67091eea6df5,Decoding the auditory brain with canonical component analysis,"A. de Cheveigné, Daniel D. E. Wong, Giovanni M. Di Liberto, Jens Hjortkjaer, M. Slaney, E. Lalor",bioRxiv,2017-12-12,193,17,"SSVEP, P300, and ERP Spellers","The relation between a stimulus and the evoked brain response can shed light on perceptual processes within the brain. Signals derived from this relation can also be harnessed to control external devices for Brain Computer Interface (BCI) appli-cations. While the classic event-related potential (ERP) is appropriate for isolated stimuli, more sophisticated “decoding” strategies are needed to address continuous stimuli such as speech, music or environmental sounds. Here we describe an approach based on Canonical Correlation Analysis (CCA) that finds the optimal transform to apply to both the stimulus and the response to reveal correlations between the two. Compared to prior methods based on forward or backward models for stimulus-response mapping, CCA finds significantly higher correlation scores, thus providing increased sensitivity to relatively small effects, and supports classifier schemes that yield higher classification scores. CCA strips the brain response of variance unrelated to the stimulus, and the stimulus representation of variance that does not affect the response, and thus improves observations of the relation between stimulus and response.",10.1016/j.neuroimage.2018.01.033,,29378317,https://doi.org/10.1016/j.neuroimage.2018.01.033,https://www.semanticscholar.org/paper/a0fc328f58c2abe570c183e729dd67091eea6df5,https://doi.org/10.1016/j.neuroimage.2018.01.033,Biology; Computer Science; Medicine,True
