year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl
2012,11,,11,171.084,citations=224; influential=7; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,369b7a20b46a289927a0349a32ab2aa4d4921c88,Electroencephalography (EEG)-Based Brain–Computer Interface (BCI): A 2-D Virtual Wheelchair Control Based on Event-Related Desynchronization/Synchronization and State Control,"Dandan Huang, Kai Qian, D. Fei, Wenchuan Jia, Xuedong Chen, O. Bai",IEEE transactions on neural systems and rehabilitation engineering,2012-04-05,224,7,EEG Signal Processing and Datasets,,10.1109/TNSRE.2012.2190299,,22498703,https://doi.org/10.1109/TNSRE.2012.2190299,https://www.semanticscholar.org/paper/369b7a20b46a289927a0349a32ab2aa4d4921c88,,Computer Science; Engineering; Medicine; Psychology,False,
2012,12,,12,176.521,citations=221; influential=10; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,60163b54746ca38b2c7cc39938838612b68a4b54,Toward Brain-Actuated Humanoid Robots: Asynchronous Direct Control Using an EEG-Based BCI,"Yongwook Chae, Jaeseung Jeong, Sungho Jo",IEEE Transactions on robotics,2012-10-01,221,10,EEG Signal Processing and Datasets,,10.1109/TRO.2012.2201310,,,https://doi.org/10.1109/TRO.2012.2201310,https://www.semanticscholar.org/paper/60163b54746ca38b2c7cc39938838612b68a4b54,,Computer Science; Engineering; Medicine,False,
2012,13,,13,189.158,citations=219; influential=16; recognized venue; clinical/rehab relevance; BCI term matches=1; title BCI matches=1; open PDF metadata,954dc835b41f2484b166bfd1e6910c33f62ad03e,A New Gaze-BCI-Driven Control of an Upper Limb Exoskeleton for Rehabilitation in Real-World Tasks,"A. Frisoli, Claudio Loconsole, D. Leonardis, F. Banno, M. Barsotti, C. Chisari, et al.",IEEE Transactions on Systems Man and Cybernetics Part C (Applications and Reviews),2012-11-01,219,16,Rehabilitation and Neuroprosthetics,,10.1109/TSMCC.2012.2226444,,,https://doi.org/10.1109/TSMCC.2012.2226444,https://www.semanticscholar.org/paper/954dc835b41f2484b166bfd1e6910c33f62ad03e,,Computer Science; Engineering; Medicine,False,
2012,14,,14,172.578,citations=213; influential=6; recognized venue; BCI term matches=3; title BCI matches=2; open PDF metadata,986ccad3469c360c8500335ef53ea2beb95ca449,Proprioceptive Feedback and Brain Computer Interface (BCI) Based Neuroprostheses,"A. Ramos-Murguialday, M. Schürholz, V. Caggiano, M. Wildgruber, A. Caria, E. Hammer, et al.",PLoS ONE,2012-10-05,213,6,Motor Imagery and Movement Decoding,"Brain computer interface (BCI) technology has been proposed for motor neurorehabilitation, motor replacement and assistive technologies. It is an open question whether proprioceptive feedback affects the regulation of brain oscillations and therefore BCI control. We developed a BCI coupled on-line with a robotic hand exoskeleton for flexing and extending the fingers. 24 healthy participants performed five different tasks of closing and opening the hand: (1) motor imagery of the hand movement without any overt movement and without feedback, (2) motor imagery with movement as online feedback (participants see and feel their hand, with the exoskeleton moving according to their brain signals, (3) passive (the orthosis passively opens and closes the hand without imagery) and (4) active (overt) movement of the hand and rest. Performance was defined as the difference in power of the sensorimotor rhythm during motor task and rest and calculated offline for different tasks. Participants were divided in three groups depending on the feedback receiving during task 2 (the other tasks were the same for all participants). Group 1 (n = 9) received contingent positive feedback (participants' sensorimotor rhythm (SMR) desynchronization was directly linked to hand orthosis movements), group 2 (n = 8) contingent “negative” feedback (participants' sensorimotor rhythm synchronization was directly linked to hand orthosis movements) and group 3 (n = 7) sham feedback (no link between brain oscillations and orthosis movements). We observed that proprioceptive feedback (feeling and seeing hand movements) improved BCI performance significantly. Furthermore, in the contingent positive group only a significant motor learning effect was observed enhancing SMR desynchronization during motor imagery without feedback in time. Furthermore, we observed a significantly stronger SMR desynchronization in the contingent positive group compared to the other groups during active and passive movements. To summarize, we demonstrated that the use of contingent positive proprioceptive feedback BCI enhanced SMR desynchronization during motor tasks.",10.1371/journal.pone.0047048,,23071707,https://doi.org/10.1371/journal.pone.0047048,https://www.semanticscholar.org/paper/986ccad3469c360c8500335ef53ea2beb95ca449,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0047048&type=printable,Biology; Engineering; Medicine,False,
2012,15,,15,187.768,citations=211; influential=19; recognized venue; BCI term matches=2; title BCI matches=1; open PDF metadata,5be52c4ef3cb716fc71b92fee6eb41dd594bbdbf,A Brain-Computer Interface Based Attention Training Program for Treating Attention Deficit Hyperactivity Disorder,"C. Lim, Tih-Shih Lee, Cuntai Guan, D. Fung, Yudong Zhao, S. Teng, et al.",PLoS ONE,2012-10-24,211,19,EEG Signal Processing and Datasets,"Attention deficit hyperactivity disorder (ADHD) symptoms can be difficult to treat. We previously reported that a 20-session brain-computer interface (BCI) attention training programme improved ADHD symptoms. Here, we investigated a new more intensive BCI-based attention training game system on 20 unmedicated ADHD children (16 males, 4 females) with significant inattentive symptoms (combined and inattentive ADHD subtypes). This new system monitored attention through a head band with dry EEG sensors, which was used to drive a feed forward game. The system was calibrated for each user by measuring the EEG parameters during a Stroop task. Treatment consisted of an 8-week training comprising 24 sessions followed by 3 once-monthly booster training sessions. Following intervention, both parent-rated inattentive and hyperactive-impulsive symptoms on the ADHD Rating Scale showed significant improvement. At week 8, the mean improvement was −4.6 (5.9) and −4.7 (5.6) respectively for inattentive symptoms and hyperactive-impulsive symptoms (both p<0.01). Cohen’s d effect size for inattentive symptoms was large at 0.78 at week 8 and 0.84 at week 24 (post-boosters). Further analysis showed that the change in the EEG based BCI ADHD severity measure correlated with the change ADHD Rating Scale scores. The BCI-based attention training game system is a potential new treatment for ADHD. Trial Registration ClinicalTrials.gov NCT01344044",10.1371/journal.pone.0046692,,23115630,https://doi.org/10.1371/journal.pone.0046692,https://www.semanticscholar.org/paper/5be52c4ef3cb716fc71b92fee6eb41dd594bbdbf,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0046692&type=printable,Biology; Medicine; Psychology,False,
2012,16,,16,177.275,citations=204; influential=12; recognized venue; BCI term matches=2; open PDF metadata,7156e5d26933573f0c834553414b6ba09cd2393f,Transferring Subspaces Between Subjects in Brain--Computer Interfacing,"W. Samek, F. Meinecke, K. Müller",IEEE Transactions on Biomedical Engineering,2012-09-18,204,12,Motor Imagery and Movement Decoding,"Compensating changes between a subjects' training and testing session in brain-computer interfacing (BCI) is challenging but of great importance for a robust BCI operation. We show that such changes are very similar between subjects, and thus can be reliably estimated using data from other users and utilized to construct an invariant feature space. This novel approach to learning from other subjects aims to reduce the adverse effects of common nonstationarities, but does not transfer discriminative information. This is an important conceptual difference to standard multi-subject methods that, e.g., improve the covariance matrix estimation by shrinking it toward the average of other users or construct a global feature space. These methods do not reduces the shift between training and test data and may produce poor results when subjects have very different signal characteristics. In this paper, we compare our approach to two state-of-the-art multi-subject methods on toy data and two datasets of EEG recordings from subjects performing motor imagery. We show that it can not only achieve a significant increase in performance, but also that the extracted change patterns allow for a neurophysiologically meaningful interpretation.",10.1109/TBME.2013.2253608,1209.4115,23529075,https://doi.org/10.1109/TBME.2013.2253608,https://www.semanticscholar.org/paper/7156e5d26933573f0c834553414b6ba09cd2393f,http://arxiv.org/pdf/1209.4115,Computer Science; Mathematics; Medicine,False,
2012,17,,17,194.304,citations=191; influential=21; recognized venue; invasive/high-bandwidth BCI; BCI term matches=2; title BCI matches=2; open PDF metadata,c75a8b8555151df04541e63b9c23aeb7ebc31e7d,Online Adaptation of a c-VEP Brain-Computer Interface(BCI) Based on Error-Related Potentials and Unsupervised Learning,"M. Spüler, W. Rosenstiel, M. Bogdan",PLoS ONE,2012-12-07,191,21,"SSVEP, P300, and ERP Spellers","The goal of a Brain-Computer Interface (BCI) is to control a computer by pure brain activity. Recently, BCIs based on code-modulated visual evoked potentials (c-VEPs) have shown great potential to establish high-performance communication. In this paper we present a c-VEP BCI that uses online adaptation of the classifier to reduce calibration time and increase performance. We compare two different approaches for online adaptation of the system: an unsupervised method and a method that uses the detection of error-related potentials. Both approaches were tested in an online study, in which an average accuracy of 96% was achieved with adaptation based on error-related potentials. This accuracy corresponds to an average information transfer rate of 144 bit/min, which is the highest bitrate reported so far for a non-invasive BCI. In a free-spelling mode, the subjects were able to write with an average of 21.3 error-free letters per minute, which shows the feasibility of the BCI system in a normal-use scenario. In addition we show that a calibration of the BCI system solely based on the detection of error-related potentials is possible, without knowing the true class labels.",10.1371/journal.pone.0051077,,23236433,https://doi.org/10.1371/journal.pone.0051077,https://www.semanticscholar.org/paper/c75a8b8555151df04541e63b9c23aeb7ebc31e7d,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0051077&type=printable,Computer Science; Medicine,False,
2012,18,,18,171.381,citations=189; influential=9; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,fcf562d3342a89c200a1578e98bf86af39cf24f4,Improving the Separability of Motor Imagery EEG Signals Using a Cross Correlation-Based Least Square Support Vector Machine for Brain–Computer Interface,"S. Siuly, Yan Li",IEEE transactions on neural systems and rehabilitation engineering,2012-01-23,189,9,Motor Imagery and Movement Decoding,,10.1109/TNSRE.2012.2184838,,22287252,https://doi.org/10.1109/TNSRE.2012.2184838,https://www.semanticscholar.org/paper/fcf562d3342a89c200a1578e98bf86af39cf24f4,,Computer Science; Engineering; Medicine,False,
2012,19,,19,163.57,citations=188; influential=5; recognized venue; BCI term matches=2; title BCI matches=1; open PDF metadata,665e1f22a1f502e7472f6aacb446429332d0b455,Comparison of Dry and Gel Based Electrodes for P300 Brain–Computer Interfaces,"C. Guger, G. Krausz, B. Allison, G. Edlinger",Frontiers in Neuroscience,2012-03-26,188,5,"SSVEP, P300, and ERP Spellers","Most brain–computer interfaces (BCIs) rely on one of three types of signals in the electroencephalogram (EEG): P300s, steady-state visually evoked potentials, and event-related desynchronization. EEG is typically recorded non-invasively with electrodes mounted on the human scalp using conductive electrode gel for optimal impedance and data quality. The use of electrode gel entails serious problems that are especially pronounced in real-world settings when experts are not available. Some recent work has introduced dry electrode systems that do not require gel, but often introduce new problems such as comfort and signal quality. The principal goal of this study was to assess a new dry electrode BCI system in a very common task: spelling with a P300 BCI. A total of 23 subjects used a P300 BCI to spell the word “LUCAS” while receiving real-time, closed-loop feedback. The dry system yielded classification accuracies that were similar to those obtained with gel systems. All subjects completed a questionnaire after data recording, and all subjects stated that the dry system was not uncomfortable. This is the first field validation of a dry electrode P300 BCI system, and paves the way for new research and development with EEG recording systems that are much more practical and convenient in field settings than conventional systems.",10.3389/fnins.2012.00060,,22586362,https://doi.org/10.3389/fnins.2012.00060,https://www.semanticscholar.org/paper/665e1f22a1f502e7472f6aacb446429332d0b455,https://www.frontiersin.org/articles/10.3389/fnins.2012.00060/pdf,Computer Science; Engineering; Medicine,False,
2012,20,,20,169.134,citations=186; influential=8; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,950410dfa2612f31bc2f0dd047838c0d2c71aaa7,Autocalibration and Recurrent Adaptation: Towards a Plug and Play Online ERD-BCI,"J. Faller, C. Vidaurre, T. Solis-Escalante, C. Neuper, Reinhold Scherer",IEEE transactions on neural systems and rehabilitation engineering,2012-04-03,186,8,General BCI Methods and Systems,,10.1109/TNSRE.2012.2189584,,22481835,https://doi.org/10.1109/TNSRE.2012.2189584,https://www.semanticscholar.org/paper/950410dfa2612f31bc2f0dd047838c0d2c71aaa7,,Computer Science; Engineering; Medicine,False,
2012,21,,21,174.987,citations=184; influential=21; BCI term matches=1; title BCI matches=1; open PDF metadata,b3540e217ed3365fac48781bfd9769bb645a7a71,On the Feasibility of Side-Channel Attacks with Brain-Computer Interfaces,"I. Martinovic, Doug Davies, Mario Frank, Daniele Perito, T. Ros, D. Song",USENIX Security Symposium,2012-08-08,184,21,General BCI Methods and Systems,,,,,https://www.semanticscholar.org/paper/b3540e217ed3365fac48781bfd9769bb645a7a71,https://www.semanticscholar.org/paper/b3540e217ed3365fac48781bfd9769bb645a7a71,,Computer Science; Engineering,False,
2012,22,,22,171.351,citations=178; influential=11; clinical/rehab relevance; BCI term matches=3; title BCI matches=1; open PDF metadata,8212f78cce29b49d36b5b0048f373e2bd0ebb940,Brain-computer interface controlled robotic gait orthosis,"An H. Do, Po T. Wang, Christine E. King, S. Chun, Z. Nenadic",Journal of NeuroEngineering and Rehabilitation,2012-08-24,178,11,Motor Imagery and Movement Decoding,"Excessive reliance on wheelchairs in individuals with tetraplegia or paraplegia due to spinal cord injury (SCI) leads to many medical co-morbidities, such as cardiovascular disease, metabolic derangements, osteoporosis, and pressure ulcers. Treatment of these conditions contributes to the majority of SCI health care costs. Restoring able-body-like ambulation in this patient population can potentially reduce the incidence of these medical co-morbidities, in addition to increasing independence and quality of life. However, no biomedical solution exists that can reverse this loss of neurological function, and hence novel methods are needed. Brain-computer interface (BCI) controlled lower extremity prostheses may constitute one such novel approach. One able-bodied subject and one subject with paraplegia due to SCI underwent electroencephalogram (EEG) recordings while engaged in alternating epochs of idling and walking kinesthetic motor imagery (KMI). These data were analyzed to generate an EEG prediction model for online BCI operation. A commercial robotic gait orthosis (RoGO) system (suspended over a treadmill) was interfaced with the BCI computer to allow for computerized control. The subjects were then tasked to perform five, 5-min-long online sessions where they ambulated using the BCI-RoGO system as prompted by computerized cues. The performance of this system was assessed with cross-correlation analysis, and omission and false alarm rates. The offline accuracy of the EEG prediction model averaged 86.30% across both subjects (chance: 50%). The cross-correlation between instructional cues and the BCI-RoGO walking epochs averaged across all subjects and all sessions was 0.812±0.048 (p-value <10−4). Also, there were on average 0.8 false alarms per session and no omissions. These results provide preliminary evidence that restoring brain-controlled ambulation after SCI is feasible. Future work will test the function of this system in a population of subjects with SCI. If successful, this may justify the future development of BCI-controlled lower extremity prostheses for free overground walking for those with complete motor SCI. Finally, this system can also be applied to incomplete motor SCI, where it could lead to improved neurological outcomes beyond those of standard physiotherapy.",10.1186/1743-0003-10-111,1208.5024,24321081,https://doi.org/10.1186/1743-0003-10-111,https://www.semanticscholar.org/paper/8212f78cce29b49d36b5b0048f373e2bd0ebb940,https://jneuroengrehab.biomedcentral.com/counter/pdf/10.1186/1743-0003-10-111,Computer Science; Engineering; Medicine,False,
2012,23,,23,179.544,citations=176; influential=12; recognized venue; invasive/high-bandwidth BCI; BCI term matches=1; title BCI matches=1; open PDF metadata,94fa0c47060ce531e74eb8e43e49bef956a744ab,A recurrent neural network for closed-loop intracortical brain–machine interface decoders,"David Sussillo, Paul Nuyujukian, Joline M. Fan, J. Kao, S. Stavisky, S. Ryu, et al.",Journal of Neural Engineering,2012-03-19,176,12,Invasive and Implantable Interfaces,,10.1088/1741-2560/9/2/026027,,22427488,https://doi.org/10.1088/1741-2560/9/2/026027,https://www.semanticscholar.org/paper/94fa0c47060ce531e74eb8e43e49bef956a744ab,https://europepmc.org/articles/pmc3638090?pdf=render,Computer Science; Engineering; Medicine; Physics,False,
2012,24,,24,168.402,citations=176; influential=6; recognized venue; BCI term matches=3; title BCI matches=2; open PDF metadata,0c25a428479b47ae45e072493a760eed79be6c2f,How Many People Could Use an SSVEP BCI?,"C. Guger, B. Allison, Bernhard Großwindhager, R. Prückl, C. Hintermüller, C. Kapeller, et al.",Frontiers in Neuroscience,2012-11-19,176,6,Motor Imagery and Movement Decoding,"Brain-computer interfaces (BCI) are communication systems that allow people to send messages or commands without movement. BCIs rely on different types of signals in the electroencephalogram (EEG), typically P300s, steady-state visually evoked potentials (SSVEP), or event-related desynchronization. Early BCI systems were often evaluated with a selected group of subjects. Also, many articles do not mention data from subjects who performed poorly. These and other factors have made it difficult to estimate how many people could use different BCIs. The present study explored how many subjects could use an SSVEP BCI. We recorded data from 53 subjects while they participated in 1–4 runs that were each 4 min long. During these runs, the subjects focused on one of four LEDs that each flickered at a different frequency. The eight channel EEG data were analyzed with a minimum energy parameter estimation algorithm and classified with linear discriminant analysis into one of the four classes. Online results showed that SSVEP BCIs could provide effective communication for all 53 subjects, resulting in a grand average accuracy of 95.5%. About 96.2% of the subjects reached an accuracy above 80%, and nobody was below 60%. This study showed that SSVEP based BCI systems can reach very high accuracies after only a very short training period. The SSVEP approach worked for all participating subjects, who attained accuracy well above chance level. This is important because it shows that SSVEP BCIs could provide communication for some users when other approaches might not work for them.",10.3389/fnins.2012.00169,,23181009,https://doi.org/10.3389/fnins.2012.00169,https://www.semanticscholar.org/paper/0c25a428479b47ae45e072493a760eed79be6c2f,https://www.frontiersin.org/articles/10.3389/fnins.2012.00169/pdf,Computer Science; Medicine,False,
