year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl
2025,1,,1,140.192,citations=90; influential=3; review/survey; clinical/rehab relevance; BCI term matches=2; open PDF metadata,d47f20498f875f4a527c757655e232de192298ee,Recent applications of EEG-based brain-computer-interface in the medical field,"Xiuyun Liu, Wen-long Wang, Miao Liu, Mingyi Chen, Tânia Pereira, Desta Yakob Doda, et al.",Military Medical Research,2025-03-24,90,3,Motor Imagery and Movement Decoding,"Brain-computer interfaces (BCIs) represent an emerging technology that facilitates direct communication between the brain and external devices. In recent years, numerous review articles have explored various aspects of BCIs, including their fundamental principles, technical advancements, and applications in specific domains. However, these reviews often focus on signal processing, hardware development, or limited applications such as motor rehabilitation or communication. This paper aims to offer a comprehensive review of recent electroencephalogram (EEG)-based BCI applications in the medical field across 8 critical areas, encompassing rehabilitation, daily communication, epilepsy, cerebral resuscitation, sleep, neurodegenerative diseases, anesthesiology, and emotion recognition. Moreover, the current challenges and future trends of BCIs were also discussed, including personal privacy and ethical concerns, network security vulnerabilities, safety issues, and biocompatibility.",10.1186/s40779-025-00598-z,,40128831,https://doi.org/10.1186/s40779-025-00598-z,https://www.semanticscholar.org/paper/d47f20498f875f4a527c757655e232de192298ee,https://doi.org/10.1186/s40779-025-00598-z,Medicine,False,
2025,2,,2,123.843,citations=72; influential=3; BCI term matches=1; title BCI matches=1; open PDF metadata,df040395383fe8d1a285bf420a12ea2cacf1e0c5,Effectiveness of a brain-computer interface based programme for the treatment of ADHD: a pilot study.,"C. Lim, Tih-Shih Lee, Cuntai Guan, Daniel Shuen Sheng Fung, Y. Cheung, S. Teng, et al.",Psychopharmacology bulletin,2025-08-12,72,3,Rehabilitation and Neuroprosthetics,Majority of children with attention deficit hyperactivity disorder (ADHD) have significant inattentive symptoms. We developed a progressive series of activities involving brain-computer interface-based games which could train users to improve their concentration. This pilot study investigated if the intervention could be utilized in children and if it could improve inattentive symptoms of ADHD. Ten medication-naive children aged 7 to 12 diagnosed with ADHD (combined or inattentive subtypes) received 20 sessions of therapy over a 10-week period. They were compared with age- and gendermatched controls. Both parent and teacher-rated inattentive score on the ADHD Rating Scale-IV improved more in the intervention group. A larger scale trial is warranted to further investigate the efficacy of our treatment programme in treating ADHD.,10.64719/pb.4281,,20581801,https://doi.org/10.64719/pb.4281,https://www.semanticscholar.org/paper/df040395383fe8d1a285bf420a12ea2cacf1e0c5,,Medicine; Psychology,False,
2025,3,,3,141.924,citations=65; influential=5; recognized venue; BCI term matches=3; title BCI matches=1; open PDF metadata,60d5a46dbe8e3424a8402c59c5392668bb2c633c,EEG-based brain-computer interface enables real-time robotic hand control at individual finger level,"Yidan Ding, Chalisa Udompanyawit, Yisha Zhang, B. He",Nature Communications,2025-06-30,65,5,Motor Imagery and Movement Decoding,"Brain-computer interfaces (BCIs) connect human thoughts to external devices, offering the potential to enhance life quality for individuals with motor impairments and general population. Noninvasive BCIs are accessible to a wide audience but currently face challenges, including unintuitive mappings and imprecise control. In this study, we present a real-time noninvasive robotic control system using movement execution (ME) and motor imagery (MI) of individual finger movements to drive robotic finger motions. The proposed system advances state-of-the-art electroencephalography (EEG)-BCI technology by decoding brain signals for intended finger movements into corresponding robotic motions. In a study involving 21 able-bodied experienced BCI users, we achieved real-time decoding accuracies of 80.56% for two-finger MI tasks and 60.61% for three-finger tasks. Brain signal decoding was facilitated using a deep neural network, with fine-tuning enhancing BCI performance. Our findings demonstrate the feasibility of naturalistic noninvasive robotic hand control at the individuated finger level. Noninvasive brain-computer interfaces (BCIs) are safe, cost-effective, and hold promise for many, but face challenges such as imprecise, unintuitive control. Here, the authors present a novel BCI system enabling intuitive robotic finger control via motor imagery and noninvasive brainwave recordings.",10.1038/s41467-025-61064-x,,40588517,https://doi.org/10.1038/s41467-025-61064-x,https://www.semanticscholar.org/paper/60d5a46dbe8e3424a8402c59c5392668bb2c633c,,Engineering; Medicine,False,
2025,4,,4,117.978,citations=46; influential=2; modern ML method; BCI term matches=3; title BCI matches=2; open PDF metadata,3897d56c772481aa58404c47cdcce103f69d604e,Multi-scale convolutional transformer network for motor imagery brain-computer interface,"Wei Zhao, Baocan Zhang, Haifeng Zhou, Dezhi Wei, Chenxi Huang, Quan Lan",Scientific Reports,2025-04-15,46,2,Motor Imagery and Movement Decoding,"Brain-computer interface (BCI) systems allow users to communicate with external devices by translating neural signals into real-time commands. Convolutional neural networks (CNNs) have been effectively utilized for decoding motor imagery electroencephalography (MI-EEG) signals in BCIs. However, traditional CNN-based methods face challenges such as individual variability in EEG signals and the limited receptive fields of CNNs. This study presents the Multi-Scale Convolutional Transformer (MSCFormer) model that integrates multiple CNN branches for multi-scale feature extraction and a Transformer module to capture global dependencies, followed by a fully connected layer for classification. The multi-branch multi-scale CNN structure effectively addresses individual variability in EEG signals, enhancing the model’s generalization capabilities, while the Transformer encoder strengthens global feature integration and improves decoding performance. Extensive experiments on the BCI IV-2a and IV-2b datasets show that MSCFormer achieves average accuracies of 82.95% (BCI IV-2a) and 88.00% (BCI IV-2b), with kappa values of 0.7726 and 0.7599 in five-fold cross-validation, surpassing several state-of-the-art methods. These results highlight MSCFormer’s robustness and accuracy, underscoring its potential in EEG-based BCI applications. The code has been released in https://github.com/snailpt/MSCFormer.",10.1038/s41598-025-96611-5,,40234486,https://doi.org/10.1038/s41598-025-96611-5,https://www.semanticscholar.org/paper/3897d56c772481aa58404c47cdcce103f69d604e,,Computer Science; Engineering; Medicine,False,https://github.com/snailpt/MSCFormer
2025,5,,5,114.373,citations=38; influential=2; recognized venue; BCI term matches=2; open PDF metadata,73513cd1fbab89d28474161bda7ce0cdc913403d,Inner speech in motor cortex and implications for speech neuroprostheses,"Erin M. Kunz, Benyamin Abramovich Krasa, Foram B. Kamdar, Donald T. Avansino, Nick V. Hahn, Seonghyun Yoon, et al.",Cell,2025-07-09,38,2,Motor Imagery and Movement Decoding,"Summary Speech brain-computer interfaces (BCIs) show promise in restoring communication to people with paralysis1–3, but have also prompted discussions regarding their potential to decode private inner speech4–6. Separately, inner speech may be a way to bypass the current approach of requiring speech BCI users to physically attempt speech, which is fatiguing and can slow communication. Using multi-unit recordings from four participants, we found that inner speech is robustly represented in motor cortex, and that imagined sentences can be decoded in real-time. The representation of inner speech was highly correlated with attempted speech, though we also identified a neural “motor-intent” dimension that differentiates the two. We investigated the possibility of decoding private inner speech, and found that some aspects of free-form inner speech could be decoded during sequence recall and counting tasks. Finally, we demonstrate high-fidelity strategies that prevent speech BCIs from unintentionally decoding private inner speech.",10.1016/j.cell.2025.06.015,,40816265,https://doi.org/10.1016/j.cell.2025.06.015,https://www.semanticscholar.org/paper/73513cd1fbab89d28474161bda7ce0cdc913403d,,Medicine,False,
2025,6,,6,106.417,citations=36; influential=1; clinical/rehab relevance; BCI term matches=3; title BCI matches=2; open PDF metadata,f1636bfeb1ce6852a7c79879f8cb9a890979bc34,"Efficacy of brain-computer interface training with motor imagery-contingent feedback in improving upper limb function and neuroplasticity among persons with chronic stroke: a double-blinded, parallel-group, randomized controlled trial","Myeong Sun Kim, H. Park, I. Kwon, K. An, Hayeon Kim, Gyulee Park, et al.",Journal of NeuroEngineering and Rehabilitation,2025-01-06,36,1,Motor Imagery and Movement Decoding,"Brain-computer interface (BCI) technology can enhance neural plasticity and motor recovery in persons with stroke. However, the effects of BCI training with motor imagery (MI)-contingent feedback versus MI-independent feedback remain unclear. This study aimed to investigate whether the contingent connection between MI-induced brain activity and feedback influences functional and neural plasticity outcomes. We hypothesized that BCI training, with MI-contingent feedback, would result in greater improvements in upper limb function and neural plasticity compared to BCI training, with MI-independent feedback. This randomized controlled trial included persons with chronic stroke who underwent BCI training involving functional electrical stimulation feedback on the affected wrist extensor. Primary outcomes included the Medical Research Council (MRC) scale score for muscle strength in the wrist extensor (MRC-WE) and active range of motion in wrist extension (AROM-WE). Resting-state electroencephalogram recordings were used to assess neural plasticity. Compared to the MI-independent feedback BCI group, the MI-contingent feedback BCI group showed significantly greater improvements in MRC-WE scores (mean difference = 0.52, 95% CI = 0.03–1.00, p = 0.036) and demonstrated increased AROM-WE at 4 weeks post-intervention (p = 0.019). Enhanced functional connectivity in the affected hemisphere was observed in the MI-contingent feedback BCI group, correlating with MRC-WE and Fugl-Meyer assessment-distal scores. Improvements were also observed in the unaffected hemisphere’s functional connectivity. BCI training with MI-contingent feedback is more effective than MI-independent feedback in improving AROM-WE, MRC, and neural plasticity in individuals with chronic stroke. BCI technology could be a valuable addition to conventional rehabilitation for stroke survivors, enhancing recovery outcomes. CRIS (KCT0009013).",10.1186/s12984-024-01535-2,,39757218,https://doi.org/10.1186/s12984-024-01535-2,https://www.semanticscholar.org/paper/f1636bfeb1ce6852a7c79879f8cb9a890979bc34,,Engineering; Medicine,False,
2025,7,,7,90.746,citations=31; influential=0; dataset/benchmark; BCI term matches=3; title BCI matches=2; open PDF metadata,c9713f1a9dae86641e432b15dfa1f18828806612,A multi-day and high-quality EEG dataset for motor imagery brain-computer interface,"Banghua Yang, Fenqi Rong, Yunlong Xie, Du Li, Jiayang Zhang, Fu Li, et al.",Scientific Data,2025-03-23,31,0,Motor Imagery and Movement Decoding,"A key challenge in developing a robust electroencephalography (EEG)-based brain-computer interface (BCI) is obtaining reliable classification performance across multiple days. In particular, EEG-based motor imagery (MI) BCI faces large variability and low signal-to-noise ratio. To address these issues, collecting a large and reliable dataset is critical for learning of cross-session and cross-subject patterns while mitigating EEG signals inherent instability. In this study, we obtained a comprehensive MI dataset from the 2019 World Robot Conference Contest-BCI Robot Contest. We collected EEG data from 62 healthy participants across three recording sessions. This experiment includes two paradigms: (1) two-class tasks: left and right hand-grasping, (2) three-class tasks: left and right hand-grasping, and foot-hooking. The dataset comprises raw data, and preprocessed data. For the two-class data, an average classification accuracy of 85.32% was achieved using EEGNet, while the three-class data achieved an accuracy of 76.90% using deepConvNet. Different researchers can reuse the dataset according to their needs. We hope that this dataset will significantly advance MI-BCI research, particularly in addressing cross-session and cross-subject challenges.",10.1038/s41597-025-04826-y,,40122923,https://doi.org/10.1038/s41597-025-04826-y,https://www.semanticscholar.org/paper/c9713f1a9dae86641e432b15dfa1f18828806612,https://doi.org/10.1038/s41597-025-04826-y,Computer Science; Engineering; Medicine,False,
2025,8,,8,108.524,citations=30; influential=1; recognized venue; invasive/high-bandwidth BCI; BCI term matches=3; open PDF metadata,600260ad1a341e92fe45f09755dda2be0e9228ad,Sampling representational plasticity of simple imagined movements across-days enables long-term neuroprosthetic control,"Nikhilesh Natraj, Sarah Seko, Reza Abiri, Runfeng Miao, Hongyi Yan, Yasmin Graham, et al.",Cell,2025-03-01,30,1,Motor Imagery and Movement Decoding,"The nervous system needs to balance the stability of neural representations with plasticity. It is unclear what is the representational stability of simple well-rehearsed actions, particularly in humans, and their adaptability to new contexts. Using an electrocorticography brain-computer interface (BCI) in tetraplegic participants, we found that the low-dimensional manifold and relative representational distances for a repertoire of simple imagined movements were remarkably stable. The manifold’s absolute location, however, demonstrated constrained day-to-day drift. Strikingly, neural statistics, especially variance, could be flexibly regulated to increase representational distances during BCI control without somatotopic changes. Discernability strengthened with practice and was BCI-specific, demonstrating contextual specificity. Sampling representational plasticity and drift across-days subsequently uncovered a meta representational structure with generalizable decision boundaries for the repertoire; this allowed long-term neuroprosthetic control of a robotic arm and hand for reaching and grasping. Our study offers insights into mesoscale representational statistics that also enables long-term complex neuroprosthetic control.",10.1016/j.cell.2025.02.001,,40054446,https://doi.org/10.1016/j.cell.2025.02.001,https://www.semanticscholar.org/paper/600260ad1a341e92fe45f09755dda2be0e9228ad,,Engineering; Medicine,False,
2025,9,,9,100.303,citations=29; influential=1; review/survey; BCI term matches=2; title BCI matches=1; open PDF metadata,a3d7ac595b2a3094f4caa98309ca7a12c7a36008,Implantable hydrogels as pioneering materials for next-generation brain-computer interfaces.,"Wasid Ullah Khan, Zhenzhen Shen, Samuel M. Mugo, Hongda Wang, Qiang Zhang",Chemical Society Reviews,2025-03-04,29,1,Rehabilitation and Neuroprosthetics,"Use of brain-computer interfaces (BCIs) is rapidly becoming a transformative approach for diagnosing and treating various brain disorders. By facilitating direct communication between the brain and external devices, BCIs have the potential to revolutionize neural activity monitoring, targeted neuromodulation strategies, and the restoration of brain functions. However, BCI technology faces significant challenges in achieving long-term, stable, high-quality recordings and accurately modulating neural activity. Traditional implantable electrodes, primarily made from rigid materials like metal, silicon, and carbon, provide excellent conductivity but encounter serious issues such as foreign body rejection, neural signal attenuation, and micromotion with brain tissue. To address these limitations, hydrogels are emerging as promising candidates for BCIs, given their mechanical and chemical similarities to brain tissues. These hydrogels are particularly suitable for implantable neural electrodes due to their three-dimensional water-rich structures, soft elastomeric properties, biocompatibility, and enhanced electrochemical characteristics. These exceptional features make them ideal for signal recording, neural modulation, and effective therapies for neurological conditions. This review highlights the current advancements in implantable hydrogel electrodes, focusing on their unique properties for neural signal recording and neuromodulation technologies, with the ultimate aim of treating brain disorders. A comprehensive overview is provided to encourage future progress in this field. Implantable hydrogel electrodes for BCIs have enormous potential to influence the broader scientific landscape and drive groundbreaking innovations across various sectors.",10.1039/d4cs01074d,,40035554,https://doi.org/10.1039/d4cs01074d,https://www.semanticscholar.org/paper/a3d7ac595b2a3094f4caa98309ca7a12c7a36008,,Engineering; Materials Science; Medicine,False,
2025,10,,10,87.826,citations=29; influential=0; review/survey; BCI term matches=2; title BCI matches=1; open PDF metadata,6fe7a188e5666bef056303b8fb99fd64b77c977b,A Survey on Brain-Computer Interface-Inspired Communications: Opportunities and Challenges,"Honglin Hu, Zhenyu Wang, Xi Zhao, Ruxue Li, Ang Li, Yuan Si, et al.",IEEE Communications Surveys and Tutorials,2025-02-01,29,0,EEG Signal Processing and Datasets,"Brain-computer interfaces (BCIs) aim to directly bridge the human brain and the outside world through acquiring and processing the brain signals in real time. In recent two decades, tremendous progress has been made in terms of BCI paradigms and decoding algorithms. The information transfer rate of the BCI systems has been significantly enhanced, and the communication community are considering including the BCI technologies into the 6G networks and beyond. However, some critical problems and challenges remain. To some extent, the BCI systems resemble the wireless communication systems, as brain signals are generated and transmitted by the neurons and received by the sensors, propagating through multiple brain tissues which cause inevitable attenuation and mixing effects. Therefore, by following this idea, a systematic review of the BCI technologies is provided through comparing it with wireless communications. The main challenges of BCI lie in brain channel modelling, modulation, signal processing and detection. The latest and some classic researches are covered. In addition, typical applications of BCIs such as the Quality-of-Experience (QoE) metric and Internet-of-Brains (IoB) are predicted. Then, we present a prospect of BCIs being integrated with future wireless communication systems. Also, the technical challenges regarding communication and computation to fulfill the prospect are discussed, as well as privacy, security and ethical concerns. Therefore, this review aims to comprehensively overview BCI-inspired communication on two levels, the BCI itself being a communication system and future integration of BCI and communication as a whole system.",10.1109/COMST.2024.3396847,,,https://doi.org/10.1109/comst.2024.3396847,https://www.semanticscholar.org/paper/6fe7a188e5666bef056303b8fb99fd64b77c977b,,Computer Science; Engineering,False,
