year,rank,candidateRank,selectionRank,importanceScore,importanceReasons,paperId,title,authors,venue,publicationDate,citationCount,influentialCitationCount,category,abstract,doi,arxiv,pubmed,url,semanticScholarUrl,openAccessPdf,fieldsOfStudy,candidate,githubUrl
2011,11,,11,189.557,citations=366; influential=21; BCI term matches=2; open PDF metadata,0846d936cd6c5f3fa8cadcdb340fbcbce57d5b5e,Brain-computer interfacing using modulations of alpha activity induced by covert shifts of attention,"M. Treder, Ali Bahramisharif, Nico M. Schmidt, Marcel A J van Gerven, B. Blankertz",Journal of NeuroEngineering and Rehabilitation,2011-05-05,366,21,EEG Signal Processing and Datasets,"BackgroundVisual brain-computer interfaces (BCIs) often yield high performance only when targets are fixated with the eyes. Furthermore, many paradigms use intense visual stimulation, which can be irritating especially in long BCI sessions. However, BCIs can more directly directly tap the neural processes underlying visual attention. Covert shifts of visual attention induce changes in oscillatory alpha activity in posterior cortex, even in the absence of visual stimulation. The aim was to investigate whether different pairs of directions of attention shifts can be reliably differentiated based on the electroencephalogram. To this end, healthy participants (N = 8) had to strictly fixate a central dot and covertly shift visual attention to one out of six cued directions.ResultsCovert attention shifts induced a prolonged alpha synchronization over posterior electrode sites (PO and O electrodes). Spectral changes had specific topographies so that different pairs of directions could be differentiated. There was substantial variation across participants with respect to the direction pairs that could be reliably classified. Mean accuracy for the best-classifiable pair amounted to 74.6%. Furthermore, an alpha power index obtained during a relaxation measurement showed to be predictive of peak BCI performance (r = .66).ConclusionsResults confirm posterior alpha power modulations as a viable input modality for gaze-independent EEG-based BCIs. The pair of directions yielding optimal performance varies across participants. Consequently, participants with low control for standard directions such as left-right might resort to other pairs of directions including top and bottom. Additionally, a simple alpha index was shown to predict prospective BCI performance.",10.1186/1743-0003-8-24,,21672270,https://doi.org/10.1186/1743-0003-8-24,https://www.semanticscholar.org/paper/0846d936cd6c5f3fa8cadcdb340fbcbce57d5b5e,https://jneuroengrehab.biomedcentral.com/counter/pdf/10.1186/1743-0003-8-24,Computer Science; Engineering; Medicine; Psychology,False,
2011,12,,12,202.014,citations=319; influential=28; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,a07a5c569385f33aa8dda07ac767a0076f1615df,A high-speed BCI based on code modulation VEP,"Guangyu Bin, Xiaorong Gao, Yijun Wang, Yun Li, Bo Hong, Shangkai Gao",Journal of Neural Engineering,2011-03-24,319,28,General BCI Methods and Systems,,10.1088/1741-2560/8/2/025015,,21436527,https://doi.org/10.1088/1741-2560/8/2/025015,https://www.semanticscholar.org/paper/a07a5c569385f33aa8dda07ac767a0076f1615df,http://sccn.ucsd.edu/%7Eyijun/pdfs/JNE11b.pdf,Computer Science; Engineering; Medicine; Physics,False,
2011,13,,13,185.913,citations=299; influential=7; recognized venue; clinical/rehab relevance; BCI term matches=2; title BCI matches=2; open PDF metadata,c11c248706e045a5f41eb723db692953a4eac54d,A Large Clinical Study on the Ability of Stroke Patients to Use an EEG-Based Motor Imagery Brain-Computer Interface,"K. Ang, Cuntai Guan, K. Chua, B. Ang, C. Kuah, C. Wang, et al.",Clinical EEG and Neuroscience,2011-10-01,299,7,Motor Imagery and Movement Decoding,,10.1177/155005941104200411,,22208123,https://doi.org/10.1177/155005941104200411,https://www.semanticscholar.org/paper/c11c248706e045a5f41eb723db692953a4eac54d,,Engineering; Medicine; Psychology,False,
2011,14,,14,179.939,citations=286; influential=7; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,47fe2701423656a614f4b8b75ee22bc1e92282b1,An SSVEP BCI to Control a Hand Orthosis for Persons With Tetraplegia,"R. Ortner, B. Allison, G. Korisek, H. Gaggl, G. Pfurtscheller",IEEE transactions on neural systems and rehabilitation engineering,2011-02-01,286,7,Motor Imagery and Movement Decoding,,10.1109/TNSRE.2010.2076364,,20875978,https://doi.org/10.1109/TNSRE.2010.2076364,https://www.semanticscholar.org/paper/47fe2701423656a614f4b8b75ee22bc1e92282b1,,Engineering; Medicine; Psychology,False,
2011,15,,15,174.434,citations=261; influential=7; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,d7bcfae919abd5c30e48d91232a2fc24e1e1acc8,Bristle-sensors—low-cost flexible passive dry EEG electrodes for neurofeedback and BCI applications,"C. Grozea, C. Voinescu, S. Fazli",Journal of Neural Engineering,2011-04-01,261,7,EEG Signal Processing and Datasets,,10.1088/1741-2560/8/2/025008,,21436526,https://doi.org/10.1088/1741-2560/8/2/025008,https://www.semanticscholar.org/paper/d7bcfae919abd5c30e48d91232a2fc24e1e1acc8,http://www.brainsignals.de/users/cristian.grozea/articles/bristle_sensors_JNE2011_preprint.pdf,Engineering; Medicine; Physics; Psychology,False,
2011,16,,16,180.91,citations=248; influential=6; recognized venue; invasive/high-bandwidth BCI; BCI term matches=3; title BCI matches=2; open PDF metadata,a52518a75191d8f5ab163e022dd66956aebbaa6d,Continuous Three-Dimensional Control of a Virtual Helicopter Using a Motor Imagery Based Brain-Computer Interface,"A. Doud, J. P. Lucas, M. Pisansky, B. He",PLoS ONE,2011-10-26,248,6,Motor Imagery and Movement Decoding,"Brain-computer interfaces (BCIs) allow a user to interact with a computer system using thought. However, only recently have devices capable of providing sophisticated multi-dimensional control been achieved non-invasively. A major goal for non-invasive BCI systems has been to provide continuous, intuitive, and accurate control, while retaining a high level of user autonomy. By employing electroencephalography (EEG) to record and decode sensorimotor rhythms (SMRs) induced from motor imaginations, a consistent, user-specific control signal may be characterized. Utilizing a novel method of interactive and continuous control, we trained three normal subjects to modulate their SMRs to achieve three-dimensional movement of a virtual helicopter that is fast, accurate, and continuous. In this system, the virtual helicopter's forward-backward translation and elevation controls were actuated through the modulation of sensorimotor rhythms that were converted to forces applied to the virtual helicopter at every simulation time step, and the helicopter's angle of left or right rotation was linearly mapped, with higher resolution, from sensorimotor rhythms associated with other motor imaginations. These different resolutions of control allow for interplay between general intent actuation and fine control as is seen in the gross and fine movements of the arm and hand. Subjects controlled the helicopter with the goal of flying through rings (targets) randomly positioned and oriented in a three-dimensional space. The subjects flew through rings continuously, acquiring as many as 11 consecutive rings within a five-minute period. In total, the study group successfully acquired over 85% of presented targets. These results affirm the effective, three-dimensional control of our motor imagery based BCI system, and suggest its potential applications in biological navigation, neuroprosthetics, and other applications.",10.1371/journal.pone.0026322,,22046274,https://doi.org/10.1371/journal.pone.0026322,https://www.semanticscholar.org/paper/a52518a75191d8f5ab163e022dd66956aebbaa6d,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0026322&type=printable,Computer Science; Engineering; Medicine; Physics,False,
2011,17,,17,190.542,citations=228; influential=18; recognized venue; BCI term matches=2; title BCI matches=2; open PDF metadata,3ba6d97363576e36786407331581782f31e4c76a,SSVEP-based Bremen–BCI interface—boosting information transfer rates,Ivan Volosyak,Journal of Neural Engineering,2011-06-01,228,18,"SSVEP, P300, and ERP Spellers",,10.1088/1741-2560/8/3/036020,,21555847,https://doi.org/10.1088/1741-2560/8/3/036020,https://www.semanticscholar.org/paper/3ba6d97363576e36786407331581782f31e4c76a,,Computer Science; Engineering; Medicine; Physics,False,
2011,18,,18,183.376,citations=227; influential=7; recognized venue; review/survey; clinical/rehab relevance; BCI term matches=1; title BCI matches=1; open PDF metadata,c4cf01ba4149fb9347e2b39150396cec7b15fb4c,Brain-Computer Interface in Stroke: A Review of Progress,"S. Silvoni, A. Ramos-Murguialday, M. Cavinato, C. Volpato, Giulia Cisotto, A. Turolla, et al.",Clinical EEG and Neuroscience,2011-10-01,227,7,Rehabilitation and Neuroprosthetics,,10.1177/155005941104200410,,22208122,https://doi.org/10.1177/155005941104200410,https://www.semanticscholar.org/paper/c4cf01ba4149fb9347e2b39150396cec7b15fb4c,,Engineering; Medicine; Psychology,False,
2011,19,,19,179.264,citations=216; influential=15; clinical/rehab relevance; BCI term matches=2; title BCI matches=1; open PDF metadata,7f6b8ad269268f818cdd612cfc2becb88b31531a,Effects of neurofeedback training with an electroencephalogram-based brain-computer interface for hand paralysis in patients with chronic stroke: a preliminary case series study.,"K. Shindo, Kimiko Kawashima, J. Ushiba, N. Ota, Mari Ito, T. Ota, et al.",Journal of Rehabilitation Medicine,2011-10-01,216,15,Motor Imagery and Movement Decoding,"OBJECTIVE To explore the effectiveness of neurorehabilitative training using an electroencephalogram-based brain- computer interface for hand paralysis following stroke. DESIGN A case series study. SUBJECTS Eight outpatients with chronic stroke demonstrating moderate to severe hemiparesis. METHODS Based on analysis of volitionally decreased amplitudes of sensory motor rhythm during motor imagery involving extending the affected fingers, real-time visual feedback was provided. After successful motor imagery, a mechanical orthosis partially extended the fingers. Brain-computer interface interventions were carried out once or twice a week for a period of 4-7 months, and clinical and neurophysiological examinations pre- and post-intervention were compared. RESULTS New voluntary electromyographic activity was measured in the affected finger extensors in 4 cases who had little or no muscle activity before the training, and the other participants exhibited improvement in finger function. Significantly greater suppression of the sensory motor rhythm over both hemispheres was observed during motor imagery. Transcranial magnetic stimulation showed increased cortical excitability in the damaged hemisphere. Success rates of brain-computer interface training tended to increase as the session progressed in 4 cases. CONCLUSION Brain-computer interface training appears to have yielded some improvement in motor function and brain plasticity. Further controlled research is needed to clarify the role of the brain-computer interface system.",10.2340/16501977-0859,,21947184,https://doi.org/10.2340/16501977-0859,https://www.semanticscholar.org/paper/7f6b8ad269268f818cdd612cfc2becb88b31531a,https://doi.org/10.2340/16501977-0859,Medicine; Psychology,False,
2011,20,,20,168.998,citations=213; influential=9; BCI term matches=3; title BCI matches=2; open PDF metadata,65012f57c4c66eb7a0cb8206322084654a334b4f,Asynchronous BCI control using high-frequency SSVEP,"Pablo F. Diez, V. Mut, E. M. Avila Perona, Eric Laciar Leber",Journal of NeuroEngineering and Rehabilitation,2011-07-14,213,9,"SSVEP, P300, and ERP Spellers","BackgroundSteady-State Visual Evoked Potential (SSVEP) is a visual cortical response evoked by repetitive stimuli with a light source flickering at frequencies above 4 Hz and could be classified into three ranges: low (up to 12 Hz), medium (12-30) and high frequency (> 30 Hz). SSVEP-based Brain-Computer Interfaces (BCI) are principally focused on the low and medium range of frequencies whereas there are only a few projects in the high-frequency range. However, they only evaluate the performance of different methods to extract SSVEP.MethodsThis research proposed a high-frequency SSVEP-based asynchronous BCI in order to control the navigation of a mobile object on the screen through a scenario and to reach its final destination. This could help impaired people to navigate a robotic wheelchair. There were three different scenarios with different difficulty levels (easy, medium and difficult). The signal processing method is based on Fourier transform and three EEG measurement channels.ResultsThe research obtained accuracies ranging in classification from 65% to 100% with Information Transfer Rate varying from 9.4 to 45 bits/min.ConclusionsOur proposed method allows all subjects participating in the study to control the mobile object and to reach a final target without prior training.",10.1186/1743-0003-8-39,,21756342,https://doi.org/10.1186/1743-0003-8-39,https://www.semanticscholar.org/paper/65012f57c4c66eb7a0cb8206322084654a334b4f,https://jneuroengrehab.biomedcentral.com/counter/pdf/10.1186/1743-0003-8-39,Computer Science; Engineering; Medicine,False,
2011,21,,21,178.244,citations=210; influential=13; review/survey; BCI term matches=2; title BCI matches=1; open PDF metadata,0592f16853b36f3980a651ca3d087821ba66e8ce,What would brain-computer interface users want? Opinions and priorities of potential users with amyotrophic lateral sclerosis,"J. Huggins, P. Wren, K. Gruis",Amyotrophic Lateral Sclerosis,2011-05-02,210,13,Motor Imagery and Movement Decoding,"Abstract Universal design principles advocate inclusion of end users in every design stage, including research and development. Brain-computer interfaces (BCIs) have long been described as potential tools to enable people with amyotrophic lateral sclerosis (ALS) to operate technology without moving. Therefore the objective of the current study is to determine the opinions and priorities of people with ALS regarding BCI design. This information will guide BCIs in development to meet end-user needs. A telephone survey was undertaken of 61 people with ALS from the University of Michigan's Motor Neuron Disease Clinic. With regard to BCI design, participants prioritized accuracy of command identification of at least 90% (satisfying 84% of respondents), speed of operation comparable to at least 15–19 letters per minute (satisfying 72%), and accidental exits from a standby mode not more than once every 2–4 h (satisfying 84%). While 84% of respondents would accept using an electrode cap, 72% were willing to undergo outpatient surgery and 41% to undergo surgery with a short hospital stay in order to obtain a BCI. In conclusion, people with ALS expressed a strong interest in obtaining BCIs, but current BCIs do not yet provide desired BCI performance.",10.3109/17482968.2011.572978,,21534845,https://doi.org/10.3109/17482968.2011.572978,https://www.semanticscholar.org/paper/0592f16853b36f3980a651ca3d087821ba66e8ce,https://europepmc.org/articles/pmc3286341?pdf=render,Medicine,False,
2011,22,,22,167.267,citations=210; influential=6; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,98dff85efbd716850e3aa4e31b25cb447d7b7715,"Optimizing the P300-based brain–computer interface: current status, limitations and future directions","J. Mak, Y. Arbel, J. W. Minett, L. McCane, B. Yuksel, D. Ryan, et al.",Journal of Neural Engineering,2011-04-01,210,6,"SSVEP, P300, and ERP Spellers",,10.1088/1741-2560/8/2/025003,,21436525,https://doi.org/10.1088/1741-2560/8/2/025003,https://www.semanticscholar.org/paper/98dff85efbd716850e3aa4e31b25cb447d7b7715,,Computer Science; Engineering; Medicine; Physics,False,
2011,23,,23,180.671,citations=207; influential=14; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,2c91b7a8a5d6cdbe1080d1bfe55318c6e1dcfff9,Frequency and Phase Mixed Coding in SSVEP-Based Brain--Computer Interface,"Chuan Jia, Xiaorong Gao, Bo Hong, Shangkai Gao",IEEE Transactions on Biomedical Engineering,,207,14,"SSVEP, P300, and ERP Spellers",,10.1109/TBME.2010.2068571,,20729160,https://doi.org/10.1109/TBME.2010.2068571,https://www.semanticscholar.org/paper/2c91b7a8a5d6cdbe1080d1bfe55318c6e1dcfff9,,Computer Science; Engineering; Medicine,False,
2011,24,,24,170.565,citations=206; influential=14; BCI term matches=1; title BCI matches=1; open PDF metadata,c815bc0011cc23ac7b05c0b3a3e478d3e84e89cd,Neural decoding of treadmill walking from noninvasive electroencephalographic signals.,"A. Presacco, Ronald N. Goodman, L. Forrester, J. Contreras-Vidal",Journal of Neurophysiology,2011-07-13,206,14,Invasive and Implantable Interfaces,,10.1152/jn.00104.2011,,21768121,https://doi.org/10.1152/jn.00104.2011,https://www.semanticscholar.org/paper/c815bc0011cc23ac7b05c0b3a3e478d3e84e89cd,https://europepmc.org/articles/pmc3296428,Biology; Medicine; Psychology,False,
2011,25,,25,160.392,citations=197; influential=8; BCI term matches=1; title BCI matches=1; open PDF metadata,a4febe19161b1a5478fdebddedf3a564c5e44637,Machine-Learning-Based Coadaptive Calibration for Brain-Computer Interfaces,"C. Vidaurre, C. Sannelli, K. Müller, B. Blankertz",Neural Computation,2011-03-01,197,8,"Hybrid, Affective, and Closed-loop BCIs",,10.1162/NECO_a_00089,,21162666,https://doi.org/10.1162/NECO_a_00089,https://www.semanticscholar.org/paper/a4febe19161b1a5478fdebddedf3a564c5e44637,,Computer Science; Medicine,False,
2011,26,,26,171.265,citations=188; influential=9; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,3cb110f311f0dde31515c39e67848e64cba61b72,Closing the sensorimotor loop: haptic feedback facilitates decoding of motor imagery,"M. Gomez-Rodriguez, Jan Peters, J. Hill, Bernhard Schölkopf, Alireza Gharabaghi, M. Grosse-Wentrup",Journal of Neural Engineering,2011-06-01,188,9,Motor Imagery and Movement Decoding,,10.1088/1741-2560/8/3/036005,,21474878,https://doi.org/10.1088/1741-2560/8/3/036005,https://www.semanticscholar.org/paper/3cb110f311f0dde31515c39e67848e64cba61b72,,Engineering; Medicine; Physics; Psychology,False,
2011,27,,27,170.753,citations=186; influential=12; invasive/high-bandwidth BCI; BCI term matches=1; title BCI matches=1; open PDF metadata,c65f05f230e112a8163a097633ea5d0090d59025,Real-time control of a prosthetic hand using human electrocorticography signals.,"T. Yanagisawa, M. Hirata, Y. Saitoh, T. Goto, H. Kishima, R. Fukuma, et al.",Journal of Neurosurgery,2011-06-01,186,12,Motor Imagery and Movement Decoding,,10.3171/2011.1.JNS101421,,21314273,https://doi.org/10.3171/2011.1.JNS101421,https://www.semanticscholar.org/paper/c65f05f230e112a8163a097633ea5d0090d59025,,Engineering; Medicine,False,
2011,28,,28,173.837,citations=182; influential=11; recognized venue; BCI term matches=1; title BCI matches=1; open PDF metadata,5ff365de2b7d22f3c5ae82ca342744812fb2d956,Co-adaptive calibration to improve BCI efficiency,"C. Vidaurre, C. Sannelli, K. Müller, B. Blankertz",Journal of Neural Engineering,2011-04-01,182,11,"Hybrid, Affective, and Closed-loop BCIs",,10.1088/1741-2560/8/2/025009,,21436515,https://doi.org/10.1088/1741-2560/8/2/025009,https://www.semanticscholar.org/paper/5ff365de2b7d22f3c5ae82ca342744812fb2d956,,Computer Science; Engineering; Medicine; Physics,False,
